date,decimal,to go
451478,110469,357233
121962,110493,357232
221239,110498,357231
6221239,110498,357230
872002,110505,357229
872001,110506,357228
721559,110511,357227
721558,110512,357226
971409,110528,357225
721152,110536,357224
721151,110537,357223
211517,110537,357222
7211517,110537,357221
211516,110538,357220
7211516,110538,357219
151656,110539,357218
1151656,110539,357217
1151656,110539,357216
151655,110541,357215
1151655,110541,357214
1151655,110541,357213
941724,110551,357212
441989,110556,357211
441988,110557,357210
261670,110565,357209
161016,110570,357208
6101612,110572,357207
6101611,110573,357206
161156,110574,357205
10161156,110574,357204
161155,110575,357203
10161155,110575,357202
611558,110575,357201
611557,110576,357200
431503,110583,357199
431502,110584,357198
781198,110596,357197
811984,110597,357196
851072,110613,357195
761777,110637,357194
261006,110652,357193
461679,110678,357192
461678,110679,357191
451942,110686,357190
451941,110687,357189
941796,110689,357188
941795,110690,357187
851525,110703,357186
851524,110704,357185
751362,110715,357184
751361,110716,357183
361818,110718,357182
181807,110720,357181
6181807,110720,357180
181806,110721,357179
6181806,110721,357178
671083,110726,357177
831617,110730,357176
831616,110731,357175
161656,110732,357174
3161656,110732,357173
161655,110733,357172
3161655,110733,357171
611899,110752,357170
611898,110753,357169
851729,110757,357168
261714,110763,357167
9261714,110763,357166
171417,110765,357165
6171417,110765,357164
141714,110767,357163
7141714,110767,357162
171443,110769,357161
4171443,110769,357160
551013,110791,357159
551012,110792,357158
5101295,110793,357157
5101294,110794,357156
991584,110813,357155
491971,110822,357154
871432,110862,357153
321999,110867,357152
531320,110875,357151
871097,110882,357150
871096,110883,357149
771651,110888,357148
651285,110891,357147
731176,110913,357146
311764,110914,357145
7311764,110914,357144
311763,110915,357143
7311763,110915,357142
371821,110919,357141
371820,110920,357140
991362,110941,357139
8291258,110979,357138
291257,110980,357137
8291257,110980,357136
131492,110986,357135
8131492,110986,357134
1241442,111004,357133
241442,111004,357132
1241442,111004,357131
1241441,111005,357130
241441,111005,357129
1241441,111005,357128
441629,111009,357127
951266,111013,357126
951265,111014,357125
6231604,111044,357124
991329,111056,357123
851123,111061,357122
511230,111063,357121
561942,111076,357120
321733,111082,357119
291718,111106,357118
3291718,111106,357117
291717,111108,357116
3291717,111108,357115
171799,111108,357114
9171799,111108,357113
981427,111133,357112
981426,111134,357111
681686,111138,357110
631656,111166,357109
631655,111167,357108
491987,111174,357107
491986,111175,357106
831376,111208,357105
271740,111229,357104
4271740,111229,357103
441004,111247,357102
441053,111268,357101
441052,111270,357100
511904,111305,357099
511903,111306,357098
361718,111324,357097
171816,111326,357096
6171816,111326,357095
171815,111327,357094
6171815,111327,357093
181575,111328,357092
7181575,111328,357091
681358,111350,357090
841636,111355,357089
831926,111363,357088
671418,111372,357087
141828,111374,357086
7141828,111374,357085
141827,111376,357084
7141827,111376,357083
421343,111382,357082
421342,111383,357081
541560,111399,357080
451772,111421,357079
451771,111422,357078
771748,111424,357077
771747,111426,357076
891205,111446,357075
891204,111447,357074
781730,111467,357073
521089,111478,357072
521088,111479,357071
461077,111486,357070
461076,111487,357069
241978,111499,357068
4241978,111499,357067
4241977,111500,357066
851812,111512,357065
181200,111515,357064
5181200,111515,357063
812002,111515,357062
812001,111516,357061
591271,111527,357060
1271377,111530,357059
271377,111530,357058
1271377,111530,357057
771419,111534,357056
141950,111537,357055
7141950,111537,357054
361304,111544,357053
791905,111557,357052
891583,111565,357051
991434,111576,357050
531649,111583,357049
531648,111584,357048
681549,111589,357047
681548,111590,357046
251021,111615,357045
5251021,111615,357044
1021118,111618,357043
211183,111619,357042
10211183,111619,357041
211182,111620,357040
10211182,111620,357039
2111828,111620,357038
2111827,111621,357037
931301,111640,357036
1301469,111644,357035
211438,111663,357034
581563,111711,357033
881067,111719,357032
881066,111720,357031
681435,111732,357030
781609,111792,357029
871032,111797,357028
951362,111809,357027
951361,111810,357026
361704,111812,357025
551762,111847,357024
251478,111854,357023
4251478,111854,357022
251477,111855,357021
4251477,111855,357020
971455,111871,357019
571364,111888,357018
721526,111897,357017
941882,111912,357016
751292,111919,357015
141951,111947,357014
6141951,111947,357013
6141950,111949,357012
881572,111964,357011
881571,111965,357010
571566,111967,357009
721038,111979,357008
871692,112010,357007
331890,112020,357006
221415,112025,357005
141503,112027,357004
2141503,112027,357003
311399,112033,357002
761567,112048,357001
761566,112049,357000
2101972,112058,356999
972017,112061,356998
7201719,112064,356997
861083,112075,356996
861082,112077,356995
541153,112093,356994
411530,112095,356993
671639,112139,356992
591462,112144,356991
231793,112149,356990
6231793,112149,356989
931239,112155,356988
551587,112183,356987
651496,112204,356986
651495,112205,356985
561445,112209,356984
561444,112210,356983
971963,112219,356982
971962,112220,356981
941517,112236,356980
151717,112238,356979
4151717,112238,356978
5171702,112240,356977
5171701,112241,356976
151811,112245,356975
181147,112247,356974
5181147,112247,356973
811474,112248,356972
351364,112254,356971
511625,112266,356970
511624,112267,356969
462021,112271,356968
2131175,112276,356967
131174,112277,356966
2131174,112277,356965
1311748,112277,356964
311748,112277,356963
791983,112286,356962
471363,112300,356961
281579,112312,356960
3281579,112312,356959
281578,112313,356958
3281578,112313,356957
891136,112317,356956
891135,112318,356955
911355,112318,356954
291561,112344,356953
631534,112409,356952
631533,112410,356951
741133,112441,356950
411332,112442,356949
411331,112444,356948
331983,112445,356947
861944,112452,356946
441461,112456,356945
441460,112457,356944
271760,112506,356943
8271760,112506,356942
631309,112535,356941
731613,112555,356940
161331,112557,356939
3161331,112557,356938
331173,112560,356937
311735,112561,356936
3311735,112561,356935
311734,112562,356934
3311734,112562,356933
441129,112594,356932
411299,112594,356931
321699,112601,356930
451833,112609,356929
451832,112610,356928
721362,112638,356927
361649,112641,356926
891308,112659,356925
841038,112664,356924
841037,112665,356923
531193,112700,356922
311934,112701,356921
5311934,112701,356920
311933,112703,356919
5311933,112703,356918
731027,112746,356917
731026,112747,356916
841607,112775,356915
841606,112776,356914
581748,112806,356913
581747,112808,356912
941728,112815,356911
311013,112825,356910
1101319,112827,356909
131927,112829,356908
10131927,112829,356907
10131926,112830,356906
861219,112903,356905
861218,112904,356904
891957,112941,356903
521603,112954,356902
321164,112959,356901
321163,112960,356900
211635,112960,356899
3211635,112960,356898
651547,112997,356897
651546,112998,356896
751833,113015,356895
751832,113016,356894
851143,113026,356893
511433,113027,356892
511432,113028,356891
481169,113036,356890
811699,113036,356889
661871,113067,356888
871124,113070,356887
711241,113071,356886
711240,113072,356885
591587,113082,356884
591586,113084,356883
891414,113099,356882
891413,113100,356881
141359,113102,356880
9141359,113102,356879
451475,113130,356878
431756,113158,356877
431755,113159,356876
971608,113185,356875
541583,113193,356874
371345,113218,356873
371344,113219,356872
751569,113225,356871
1241336,113246,356870
1241336,113246,356869
1241335,113247,356868
241335,113247,356867
1241335,113247,356866
631508,113281,356865
631507,113282,356864
7281579,113291,356863
571902,113325,356862
461426,113337,356861
741123,113359,356860
741122,113360,356859
411229,113360,356858
321490,113374,356857
261975,113390,356856
881646,113417,356855
881645,113418,356854
571414,113435,356853
571413,113436,356852
7141389,113437,356851
891069,113441,356850
231054,113458,356849
8231054,113458,356848
231053,113460,356847
8231053,113460,356846
951494,113496,356845
941855,113500,356844
621691,113525,356843
621690,113526,356842
381418,113542,356841
141812,113544,356840
8141812,113544,356839
141811,113545,356838
8141811,113545,356837
4181156,113546,356836
4181155,113547,356835
811557,113547,356834
381638,113553,356833
381637,113554,356832
561519,113567,356831
151987,113568,356830
6151987,113568,356829
151986,113570,356828
6151986,113570,356827
641213,113583,356826
641212,113584,356825
4121255,113585,356824
121254,113587,356823
4121254,113587,356822
561417,113600,356821
6141707,113602,356820
481359,113616,356819
831506,113624,356818
831505,113625,356817
681166,113630,356816
811664,113631,356815
321933,113641,356814
271472,113652,356813
2271472,113652,356812
271471,113653,356811
2271471,113653,356810
471577,113655,356809
471576,113656,356808
721519,113671,356807
721518,113672,356806
151879,113675,356805
2151879,113675,356804
971988,113700,356803
481283,113717,356802
481282,113718,356801
751393,113723,356800
751392,113724,356799
481633,113741,356798
481632,113742,356797
731435,113751,356796
731434,113752,356795
271674,113776,356794
3271674,113776,356793
271673,113778,356792
3271673,113778,356791
981563,113786,356790
731442,113834,356789
571560,113840,356788
331337,113846,356787
331336,113847,356786
761810,113857,356785
181009,113858,356784
6181009,113858,356783
271082,113877,356782
8271082,113877,356781
271081,113878,356780
8271081,113878,356779
1081589,113880,356778
1081588,113882,356777
751008,113901,356776
751007,113902,356775
531183,113909,356774
311833,113910,356773
5311833,113910,356772
311832,113911,356771
5311832,113911,356770
761494,113934,356769
761493,113935,356768
351004,113956,356767
351003,113957,356766
321664,113963,356765
321663,113964,356764
861543,113989,356763
451648,114003,356762
522020,114026,356761
781909,114043,356760
981271,114055,356759
1271149,114058,356758
271149,114058,356757
1271149,114058,356756
1271148,114059,356755
271148,114059,356754
1271148,114059,356753
711487,114059,356752
431190,114068,356751
311903,114069,356750
631122,114074,356749
311224,114076,356748
461283,114080,356747
461282,114082,356746
471975,114106,356745
471974,114107,356744
431771,114134,356743
771524,114136,356742
621128,114147,356741
211281,114148,356740
6211281,114148,356739
1281225,114151,356738
281225,114151,356737
11281225,114151,356736
1281225,114151,356735
1281224,114152,356734
281224,114152,356733
11281224,114152,356732
1281224,114152,356731
521331,114173,356730
521330,114174,356729
791964,114179,356728
791963,114180,356727
381133,114224,356726
971231,114233,356725
971230,114235,356724
851008,114259,356723
221998,114276,356722
2221998,114276,356721
221997,114277,356720
2221997,114277,356719
7301607,114286,356718
7301606,114287,356717
981336,114325,356716
981335,114326,356715
5281787,114334,356714
281786,114335,356713
5281786,114335,356712
851266,114344,356711
851265,114345,356710
871781,114357,356709
781125,114360,356708
811254,114361,356707
811253,114362,356706
791413,114379,356705
791412,114380,356704
841887,114389,356703
841886,114390,356702
741097,114411,356701
741096,114413,356700
931169,114490,356699
311695,114491,356698
311694,114492,356697
491007,114497,356696
491006,114498,356695
931302,114515,356694
1301697,114518,356693
971182,114522,356692
711821,114523,356691
711820,114524,356690
892009,114576,356689
892008,114577,356688
12301139,114614,356687
631871,114643,356686
871319,114647,356685
131960,114649,356684
7131960,114649,356683
331620,114667,356682
641120,114681,356681
411204,114681,356680
341028,114719,356679
341868,114747,356678
361940,114778,356677
781518,114800,356676
151833,114802,356675
8151833,114802,356674
151832,114803,356673
8151832,114803,356672
7101081,114826,356671
1081499,114830,356670
381189,114843,356669
961569,114847,356668
441756,114854,356667
761340,114860,356666
851217,114873,356665
121709,114875,356664
5121709,114875,356663
651872,114898,356662
721199,114902,356661
211991,114903,356660
7211991,114903,356659
211990,114904,356658
7211990,114904,356657
581877,114913,356656
641439,114930,356655
591390,114943,356654
881300,114952,356653
791887,114961,356652
871146,114965,356651
871145,114966,356650
711455,114966,356649
531483,114971,356648
531482,114972,356647
931040,114992,356646
341625,115015,356645
741851,115028,356644
851349,115032,356643
791562,115070,356642
341527,115088,356641
561806,115105,356640
561805,115106,356639
371076,115115,356638
361928,115128,356637
361927,115129,356636
431531,115150,356635
431530,115151,356634
751237,115173,356633
751236,115174,356632
971920,115198,356631
192002,115198,356630
7192002,115198,356629
231987,115203,356628
231986,115204,356627
351719,115214,356626
171994,115215,356625
